,id,title
8836,t_7ca5a99a099c,Words in Context
18450,t_ec35eba18ff8,Component form of vectors
27408,t_3dcdd6b59551,8.5 Algebric expressions and formulae
33205,t_fa640a059160,Solving Linear Systems Using Matrices and Technology
12828,t_f06e2724f3b4,Dimensional Analysis
25159,t_23d6b2261387,Increasing & decreasing intervals
8965,t_ae7ff7e859a3,Simple sentences
8817,t_d2735fa3670f,AP®︎ Art History
28757,t_1bd499a9e6a6,"India: Climate, Vegetation and Wildlife"
4287,t_4c681d3be322,Punctuation
21739,t_775c9dfa8779,Combinatorics and probability
11552,t_653c187ceca6,Ideals of democracy
20679,t_a2f850b40010,Rate problems with fractions
30559,t_0c564003a407,"Civilising the Native, Educating the Nation"
17941,t_6e0ffc655bcd,Exponents Properties 3/3
26022,t_d8c4e6f40be7,28.5 Direct and opposite congruency
8432,t_97eb289de658,Water Pollution
8652,t_55c2697b68e7,Tour our product
13838,t_4f0655aca524,Symmetry of functions
6405,t_4d2624bf8f8f,2: Deductions
8892,t_a71d5df94ac5,Groups & periods
907,t_9b5b9f312d7f,Shapes
17215,t_881b563f2af2,Addition and Subtraction
6017,t_a913727976e2,For Teachers
15059,t_76f767b74db1,Thermal stress (Hindi)
19878,t_74ddc3fc680a,Prokaryotic Gene Regulation
22085,t_451ea0de1443,Neutron Stars and Black Holes
24336,t_2aa2aef5143e,Derivative as a function (Hindi)
3167,t_b37d7747a7c6,Project 8
27046,t_e518c7358633,Geometric solids (3D shapes) (Hindi)
4009,t_0c3f2f8e432a,Teotihuacan
32004,t_a339ab72b80b,"Comparison of Fractions, Decimals, and Percents"
29620,t_0369f38f2677,Positions and Midpoints in Two Dimensions
29141,t_9121b841d47e,Representing Numbers in Expanded Form II
14144,t_bc8f0a9bb86c,Percent word problems
7435,t_212cd3670066,Number systems
6218,t_6d3bd4ed56cc,Group Warm Up
33681,t_5e3b505695c2,B2.4.12.1.1. Use simple sentences to describe feelings
11975,t_8dc67bf82f4b,Authority and Power
24450,t_1b67df3c41f6,Conversion of Systems of Measure
22896,t_1f0bc4a0ee4b,Introduction to Mughal Dynasty
9888,t_a5732e145f50,Urban Livelihoods
35342,t_4ec074b51112,"5.1 Meaning, importance and types of nutrition Supplementary Resources"
5278,t_4037d714eea8,For Teachers
15909,t_f97e13a56071,Invertebrate Evolution
28897,t_f7c65a2cc6b0,Theory of Evolution by Natural Selection
17943,t_4ede978759ea,Unit 1.4 Shape and Space
19658,t_14fa849a26ab,Social Behavior of Animals
35219,t_cdff733a5cd3,J2.1.3.1 identify syllables and pronounce words with correct stress.
20663,t_6135886cf344,Sleeping - Waking of Animals
23635,t_b5b887c17fd3,Intensity and Loudness of Sound
30619,t_287aa8dbd024,Subtraction Word Problems (Numbers up to 20)
22805,t_96058a26ef0c,Unit 8 : Wave motion and sound
21767,t_ddb8cb0919b2,Expanded equation of a circle
30980,t_a42fb56b5b62,Topic C: Dividing whole numbers and decimals
11494,t_d02f90e50570,8.7: Proteobacteria
20156,t_db8d646b466c,Primary 1 FIRST TERM WEEK 6
24981,t_6901e0d78475,Evolution and population dynamics
31848,t_f8ebdc4e82dc,6.1 Meaning and importance of transport systems
24087,t_f2e929dfe334,Model 12 - Electromagnetic Waves
26158,t_4b8fd27c06a9,Creation of educational experiences
34064,t_1c17dff7622d,5.4.1 Modes of feeding in animals Supplementary Resources
869,t_98a5653cbee5,Aegean
22219,t_8eb8b634cbc2,Exponential vs. linear growth
11450,t_bf41b0a19f25,Linear Programming
17738,t_56d01b76b21c,1.1: Counting Symmetries
3814,t_5b7c31615ef7,Cnidarians
28346,t_3b65e8eb573c,Comparing Gallons and Quarts by Formula
11604,t_34510b09b00e,Ancient Mesopotamia
33155,t_6459c821aae5,"Water pollution - water pollutants, cause and effect"
22345,t_7dc6bff4f1f5,7th grade reading & vocabulary
8336,t_78475e5b4a5c,5.5 Measurement
15971,t_b40ab7751a3a,We are all storytellers
5739,t_7146bf5aa8cf,Noun: Number
8190,t_21c4b416a715,Review practice
1773,t_4fcd8f58f0b0,Vectors
34944,t_bbe69aedc15f,6.9.1 Natural and artificial immunity -- Supplementary Resources
22043,t_f468953953e4,8.12.2 Construction of lines.
16854,t_ade648ca4602,Phase Diagram for Water
34140,t_7d9cbb501edb,"Vertical, complementary, and supplementary angles (Hindi)"
10008,t_80015138be03,Changing the Base
32955,t_7bd6baeaee3b,Tetravalence of carbon: Shapes of organic compounds
7752,t_5bb18065edd0,The bureaucracy
32886,t_798ced620b15,"Magnetic forces, magnetic fields, and Faraday's law"
640,t_acce729f32f5,Saturn
23119,t_4a3bc6fd4dda,Vector addition and subtraction
17425,t_f546ed0849d3,Logic Puzzles [02-PS-34]
11304,t_c46b2c12f3f4,Maternal pathology
30137,t_7809c98faf1b,"Respiration - external, internal, cellular"
3953,t_2d98e5a71150,15 Patterns
29290,t_5b64a3809c1d,11: Time-Independent Perturbation Theory
14182,t_6e1d8e690645,Overview of Perimeter
14180,t_fdad82604c52,Order of Real Numbers
2418,t_15e8b5ac9962,Counting
865,t_a22550a31d67,Cancer
23322,t_ced4d0ba83f0,What are the imaginary numbers?
25920,t_2b172b77d0cc,Operations with Rational Exponents
23661,t_153880a54c52,2 Relations: Graph Inequalities
29484,t_898bc04dc807,Introduction to rotational motion (Hindi)
2107,t_19fabad37037,Buoyancy
19917,t_ee7ff48e8a07,Estimate to divide decimals
18445,t_b80482f37952,Binomial random variables
1809,t_b7a0bf092de0,Topic G
26709,t_63d18942fcf9,A Beginner's Guide to Better Cycling
25644,t_844f530f57cd,Unit 7 - Vectors in Two Dimensions
31057,t_bdaad82bb2e1,"Addition and Subtraction to 1,000: Enrichment"
28734,t_b29767f82341,8.5.2.1 Evaluate algebraic expressions.
24731,t_bf1c04e383c6,Constructing sinusoidal functions
4958,t_d15bc17ea235,MATHEMATICS
27439,t_4024e764149e,Beats and interference of sound waves
18783,t_105c0e56a774,Square roots & cube roots
12403,t_124af49552cd,Types of paragraphs
23377,t_d14d90ee1383,8.5.4 Construction of formulae.
8897,t_b10805884470,Graphical method
7622,t_0f3f720d8232,Biology Form 2
13256,t_03d69ad14409,Supercontinent Cycle
18743,t_8272ae5ca1f6,Parabolas with any Vertex
15832,t_4b17f735d825,Preload and afterload 
13960,t_2b5a2dbdbe7c,Introduction to nouns
18603,t_83a1e29b8d59,Overview of Tessellations
34507,t_2c5a717cf366,"1.4 Second law of the thermodynamics, efficiency and entropy"
6055,t_c57537648cd8,KA resources
20047,t_76c5b390c80d,Inscribed Similar Triangles
10857,t_83d8475bb337,-es As [iz] or [z]
13749,t_82ff164b0b22,Evaluating functions
27235,t_001d98bfb0c6,"Smooth, Skeletal, and Cardiac Muscles"
5005,t_10ea061605e9,Assessments
20661,t_9dd89317af62,Ideology and economic policy
6314,t_bc6330bc6349,Brainstorming
14500,t_cdf6d9b3ab4a,Fitting Lines to Data
6469,t_092a6c2e9d3e,Ruby on Rails
14412,t_3ee6a739697c,The quadratic formula
9272,t_a4fe9893a0ab,Motion and Force
9969,t_a7be6741bd3a,CLASSIFICATION II
27737,t_f64c9a892cf8,Comparing decimal place values (Hindi)
10607,t_873f7c7ad1dc,5. Physical change
2550,t_aaf7c668dde5,Decimals
33427,t_d085c91e4788,Book: Combinatorics Through Guided Discovery (Bogart)
29919,t_e278c03c9f78,Topic A: Lessons 4-5: The binomial theorem
18670,t_7c258e2a0dc9,Refraction in thin lenses
35870,t_5f15de1adafa,Book: Laboratory Manual:  Operational Amplifiers and Linear Integrated Circuits (Fiore)
4582,t_b52daa6d8fae,Alpha Decay
1577,t_4de451e62d36,Grade 4
745,t_668dc37e7272,Square
23277,t_6a94c0e9c7a4,Interior & exterior of an angle
20713,t_36eeff530e59,Analysis of variance (ANOVA)
2598,t_28a0fa550d53,Calculus
29923,t_603a4a45bf30,Multiplication rule for independent events
5677,t_c70e0c3acb04,KA resources
14788,t_b1e722990f09,Playing with nth term
26848,t_94331f90113f,12. 27: Mammal Living and Locomotion
13294,t_813b047cb611,Indirect Measurement
13012,t_35fc01dee84f,Computer Programming
32845,t_bd2d0c2b13d4,Connecting infinite limits and vertical asymptotes
22955,t_f9c80fb3c989,Overview of Comparing Decimals
15955,t_c38a1ea3273e,Quadratic standard form
31233,t_baf4bcec3768,Uses of Microorganisms in Genetic Engineering
2251,t_3f2e591802a5,Language
5656,t_bce073cdfcf9,Biogeography
4751,t_34b58b6666da,Outsourcing
14733,t_7dee7adfec00,Key ideas and details
12783,t_e46368082047,Sinusoidal equations
2885,t_32e818e94ae7,CHEMISTRY
18304,t_fe288049610a,ATP and reaction coupling
7502,t_fda27a0b8b63,Teacher leader
21526,t_4235f272869c,3.1: The Idea of Distribution
4378,t_586c92822219,THIN LENCES
3677,t_154dc5abc94f,7 Symmetry
3884,t_afb4417a03b9,Transcripts
23794,t_0636e371a736,Evolution and natural selection
3935,t_791f432096da,Transcripts
12007,t_39552c921b19,Linear Combinations
20334,t_16f9fa402528,Food truck manager and chef
12582,t_d9abb96a817c,Quadratic Formula 2
22369,t_7c76a7df0857,18: Spectroscopic Binary Stars
35783,t_615ccaaa9bc5,Topic A: Lesson 3: Estimating centers and interpreting the mean as a balance point
9604,t_4f39883d745c,13: Human Biology
5942,t_213527645e5f,Unemployment
24523,t_63c548b1a374,Depression and related disorders
15011,t_d7cafd872eba,Response to Literature
7403,t_9db4060563e4,Soil Formation
25040,t_a7d86684019d,5: Part V - Environmental Damages
14872,t_af1538503d8e,Least Common Multiple
34211,t_82421822e041,5.2.4 Process of photosynthesis -- Supplementary Resources
18696,t_09cc28d4ee00,Products of Mixed Numbers
23150,t_4c6fc2a28ef8,Vector addition and subtraction
24901,t_20288dac1900,Module 2: Trigonometric functions
3304,t_fb80cc8d373a,24: Fungi
7599,t_6f3c0e4d4fef,Physical world
4198,t_7dba0dc6b8cb,12: TreeMap
14073,t_9387e0b8eeb4,Cubes and cubes roots
14143,t_d9c4b0003706,44.4:  Aquatic Biomes
29328,t_5c4048131c57,Resource Allocation and Economic Systems
30709,t_082838cbe9ad,7. Effect of heat on salts and uses of salts
135,t_05d4de7d42ae,Text
20296,t_5f455ff39b12,Bound Bases and Bound Stems
15415,t_a10628c48673,"Work, Life and Leisure"
13157,t_e214b2550a14,Effects of Radiation
31978,t_9f52352091ab,Module 1: Ratios and proportional relationships
26980,t_6b467701f36d,Exothermic and Endothermic Processes
27201,t_808aafadb22b,6: Genetic Analysis of Multiple Genes
31114,t_36b9553c863d,Factorisation of Polynomials Using Identities
22995,t_177a0bc58728,Leaves Supplementary Resources
28294,t_c042687ffaf5,Topic A: Lessons 4-5: Analyzing graphs
12099,t_d7140e601ce3,Insect Reproduction
30126,t_fddd26b0fea8,Comparing and Ordering Fractions Using LCM
4851,t_6c81d5a6ff87,Transcripts
23985,t_81d480745879,Graphing Trigonometric Functions
14250,t_ca9316c2ed66,Introduction to Fibre
28708,t_c9783998da52,8.E: Differential Equations (Exercises)
3929,t_b1bf04ed7817,Assessments
5427,t_f3eaf963f534,Front Matter
5690,t_be2104eafda5,Front Matter
35917,t_f8d1c3037422,B1.2.2.1: Connect sounds to letters and blend letters/syllables in order to read and write
8413,t_ba786c19a2b6,Adding decimals
30405,t_22e6acd9e3e5,Linear Systems with Addition or Subtraction
35725,t_0a1d2b844c95,Complex Single-unit Problems with Four Operations (Metric Units) - Word Problems
11803,t_463b422279ec,53 Final Accounts 3
9810,t_b5ea802dffa0,Neolithic objects
7572,t_32f8d1861f85,Letter Writing
20887,t_cc0c7fcc1c9b,Know your Energy Consumption
24478,t_36c7b2440cb9,Civil liberties and civil rights
22434,t_76da42fb8ca0,Introduction to factor markets
10466,t_18a1381f4481,20: Immune System
1662,t_58f61c63ff21,English
29784,t_335c79ccaf3b,1: Mathematical Models of Physical Systems
30838,t_3dd2b3a22737,"Lesson 10: The distributive property, part 2"
1833,t_c5b4eba6df5a,WRITING
15986,t_af0fc5235ec0,2.7 Problems on density
33434,t_3379c098f5d9,Which Amount is not Equal to a Given Amount of Money?
29485,t_563e36d00d3a,Lesson 3: Rational and irrational numbers
33626,t_eb2bf56e9ee7,"Overview of Ellipses, Trapezoids, Rhombi, and Polygons"
28787,t_1b4a7f0c3b91,Learn by focus area: reading literature
34646,t_5538cd3718f1,3.3: Fossils and family relationships: introducing cladistics
24343,t_3d1f1d325720,Sum to n terms of special series
5352,t_e7a5eb441400,The New Deal
18770,t_7b4d0ad91b2a,Decomposers and Recycling
6199,t_f10b043e04d8,The Suffix -s
5164,t_14499f026fb6,3: Genetics
29887,t_fc8fa955b5f5,Landforms from Wind Erosion and Deposition
5009,t_9b111b950c2a,Transcripts
5328,t_7b3c05ca8000,Number Bases
27642,t_bd0d622eadb7,The Set of Bound Bases ceive and cept
32047,t_c7eec55135e5,Applications of Variance and Standard Deviation
11383,t_ec35a8b91af4,Harlem Renaissance
7049,t_979d120d41bc,Level: Grade 6
22440,t_5e4d233ef9ea,Review: Differentiation basics
9895,t_d4988a13e23d,Laplace transform
14278,t_2da8fff7a8f2,Spout Bot with Solder
25258,t_314fa28c06e2,5.0.0 Partculate nature of matter
26656,t_ffbc43fb421a,Book: Electromagnetics I (Ellingson)
5513,t_5e74a8a6cfeb,For Teachers
27880,t_b9e2d4691066,Graphs of Inequalities in One Variable
13158,t_2a643f166ff7,Trigonometric ratios
25354,t_6762173a3e23,15: The Sun: A Garden-Variety Star
12595,t_333146a76291,Triangle congruence
31336,t_da88f79eac29,2.4: Cellular Components within the Cytoplasm
804,t_fa42ec45da69,Unit 6
16251,t_28685f1d1ca6,Cleaning Up Groundwater
317,t_94e7db2c27dd,Venus
16840,t_69eea461e8d0,Learn to Cook a Chicken
6619,t_977711bafec6,7 Measurement
6348,t_5de6534aceaf,Related rates
29775,t_b2753c5fbd7a,Punctuation: the comma and the apostrophe
21075,t_7600dcc07b42,Surface Tension in Chemistry
10442,t_04deeff1a54c,Measure of Volume
23561,t_52bf9428ef4e,Lesson 12: Meaning of exponents
2707,t_4c5d2f042900,Southwest
1405,t_912695d982aa,Entropy
5337,t_2d5ed79f2aac,What is RCW?
32380,t_75659d709034,Graphical Representation of Data using bar graphs
26497,t_2c05d6047d85,5.1 - Basic Trigonometric Functions
28848,t_fb7502ae1264,Maharashtra State Class 3 to 9 (English)
12988,t_7d8034617285,Zeros of polynomials
29487,t_9650f6c74cca,Quadrants on the coordinate plane (Hindi)
11013,t_63fca1bdb2a8,Operations on sets
5811,t_bdec5fdecbac,KA Resources
12873,t_6f15d0a3f088,Features of a circle
4691,t_42b82b4f42cf,Assessments
15849,t_d3235c311922,Edo period (1615–1868)
6878,t_2debc8786a2d,7: Appendices
23449,t_72c28f1b5b77,"Introduce  class members, peers"
3586,t_b59d9b2af451,Cumulative
10832,t_f7bcb159b6e4,2. Regular Tilling
19301,t_eb9bb8eb6b09,Converting Cups to Gallons
23233,t_b1d9ededdb1d,Management of Natural Resources
3461,t_82174d925f87,Standard I
18669,t_fb62b461ea0c,Comparing 3-digit numbers
16802,t_f834d96b936a,Introduction to Adverbs
5519,t_6a45bf586b7c,Introduction
8581,t_af729a473412,Infinite Series
32616,t_e400c57ab327,Writing basic algebraic expressions word problems
8140,t_117b2a11ea8d,Class 7 (India)
16551,t_91380e7695c6,Intro to photosynthesis
7031,t_39a960864c3f,Nitrogen Cycle
30991,t_4383b291edb1,"Matter, Atomic Structure, & Nuclear Chemistry"
5733,t_b4cdb8f41e21,KA resources
22933,t_e2f871e54996,9.1.0 State the unit of charge
33878,t_2eb40c51d1c1,Adding and subtracting fractions with like denominators
13926,t_feca3b65ef14,Recognizing functions
25352,t_ca4b933ffebd,25.2 Computation using reciprocals
22840,t_d618fc467746,Unit 8: Active & Passive Voice
19423,t_a84bf654e92c,Pythagorean theorem proofs
24439,t_d2dd340dbb21,"Elements, Compounds and Mixtures"
35045,t_eecc571f81b0,3.3.1 Solving quadratic inequalities using the product properties
17486,t_b8a8fc42729d,4.3 - Equation of a Line
10372,t_2da15aed0eb8,Functional groups
17773,t_6031fdd5bf37,Binary Systems [05-P-02]
23361,t_ad348a04f122,Heterotrophic Mode of Nutrition
27659,t_9512a088dc3c,Names and formulas of ionic compounds
16294,t_42dacaed953f,Biology For AP® Courses
4433,t_66c150e11a24,Assessments
33961,t_dcb82accd775,Subject-verb agreement and pronoun-antecedent agreement 
23198,t_f7e1d9aefb85,17: Loudspeaker Impedance Model
7314,t_40ef5e95bd47,22 Variation 3
34336,t_157aad9df453,Evalution of stars based on their mass and their end stages
25685,t_d8f10ccec219,Important Metallurgical Operations
13396,t_fc41805bdb3b,Instructor Resources
28940,t_cff598e83ad1,C. Semiconductors and Solar Interactions
3052,t_23509ab59b30,1700-1860
27719,t_6ca27e5856fd,"The Prefixes Un-, Re-, Dis-, and Mis-"
233,t_53cbbea2bb7b,Maths
4793,t_f13fc68b9874,Assessments
19091,t_71230e93485e,Inequalities in a triangle
25186,t_880f368a3bcd,9.0 Electrostatics 1 (12 lessons)
9666,t_9eed1c523de6,Radioactive Decay
15960,t_01f350e48afb,Sub-Strand 10: Spelling
35913,t_a3dcaecf037f,Evolving for Survival: Learning about Fluid Dynamics through the Urinary System of Mammals
15708,t_6a703d07218d,Quotients of Fractions
27278,t_9f1042b7c2ae,1.4 - Programming: Projects (Scratch)
32066,t_75bddf4c555b,1.5: Rules of Exponents and Scientific Notation
10830,t_b412c749522d,9: Polyphase Power
20786,t_162798b9f846,Analyzing implicit relations
8931,t_78185f0d6f93,Beginner's guide
17067,t_944a2b20612e,Listing Common Multiples
26176,t_2b31f3d1ba1b,Modelling systems of Inequalities 3
4966,t_188e88e72d21,Transcripts
8960,t_9ca539425e63,Binomial theorem
18136,t_3a591cab449a,Multiplication as scaling
13815,t_6f565157a042,Key ideas and details
3739,t_15200371a85c,2: Filters
6740,t_dfd2d7c1693a,3: Microscopy
5293,t_cbcf487b6e6f,Front Matter
12069,t_89107a50f00c,Treasure from Earth
21183,t_22c10bb8b945,Study of Disaster Management
2596,t_80d6dcae736d,Integers
20601,t_1cbb11d6410c,Combining Matter (Reactions)
12769,t_a43f663beb5f,Intro to polynomials
20780,t_9a09057774c1,How to Create a Compost Pile
33522,t_578c1579f7bd,General Characteristics of Protochordata and Chordata
19553,t_1470034874e7,"Similarity by AA, SSS, SAS"
35942,t_3307cff5674d,B3.1.6.2: Apply knowledge of language and comunicative skills to partecipate in conversation
12295,t_8adee16ee031,16: Gene Expression
23342,t_c143e8411d26,Graphs of exponential functions
35030,t_f83a98918daa,Unit 1: Introduction to Microbiology and Prokaryotic Cell Anatomy
5306,t_4372067c96b3,For Teachers
15792,t_1bfb684d5af9,Tests for divisibility
16396,t_da0e355bc145,Line parallel to Y-axis
8919,t_c2dcb6aa4d53,Common Multiples
14992,t_27afb453df65,Tips for Safer Cycling
14504,t_0f37af5909e9,Geometric definitions
24169,t_8ce30cee11a9,Sum to n terms of special series
9792,t_5a84d46a85c8,General Knowledge
10829,t_84d671337b09,1: Electric Fields
12636,t_1104d7d72fec,Preventative Health
29266,t_08d614e16792,Comparing Methods for Solving Quadratics
21683,t_22d8792bc3c1,Class 6 Math (India) - Hindi 
6098,t_211a0aef1d98,KA Resources
10060,t_92764aa798f9,Adding 1s and 10s
1983,t_4f2c86b7a931,Explore
25207,t_5ab1ef9d853a,4.3.1 - Gradient(slope) of a Line
34963,t_14db7a479fe9,Cross-Multiplication Method for Solving Pair of Linear Equations
15550,t_ac70d5a0de34,Dividing line segments
19151,t_1c1c559555ca,17. Circle - Chord and Arc
24443,t_9b8ef3740289,2.4.1 - Logarithms and Exponents
31394,t_d58a8675a217,"9: Nonlinear, Hydrostatic Flow Over Topography"
31624,t_59b6bd9fb397,General Characteristics of Monera and Protista
21628,t_a14297ee711b,Teaching Computer Programming
34128,t_4896966c0a4b,Adding and Subtracting (Numbers up to 20) - Word Problems
5657,t_324ab09c3885,Microbiology
10136,t_79874d2f25ca,12.5.3 Reflection
7528,t_1719c3892c66,Before contact
